"SelectionCritera","vendorId","vendorName","purchaseOrder","1099","checkNumber","accountingUnitId","description","salesTax","amount","invoice","pf","date","control"
"transact.yr='17' and transact.period='3'","30724   ","A.H. HATCHER INC.     ","170128      ","N"," 69209   ","1108021031006000-408-3700","TRAILER RENTAL #1 FOR ","       0.00","       125.00","47533   ","P","09/29/16","APSG0920"
"transact.yr='17' and transact.period='3'","30724   ","A.H. HATCHER INC.     ","170128      ","N"," 69209   ","1108021031006000-408-3700","TRAILER RENTAL #3 FOR ","       0.00","       125.00","47534   ","P","09/29/16","APSG0920"
"transact.yr='17' and transact.period='3'","30724   ","A.H. HATCHER INC.     ","172428      ","N"," 69209   ","1108021031006020-329-8200","OPEN PO FOR HAULING/RE","       0.00","       125.00","47535   ","P","09/29/16","APSG0921"
"transact.yr='17' and transact.period='3'","30724   ","A.H. HATCHER INC.     ","172428      ","N"," 69209   ","1108021031006020-329-8200","OPEN PO FOR HAULING/RE","       0.00","       125.00","47536   ","P","09/29/16","APSG0921"
"transact.yr='17' and transact.period='3'","109     ","ABC SUPPLY CO. INC.   ","170073      ","N"," 68732   ","1108021199991280-329-7300","BLANKET PURCHASE ORDER","       0.00","       203.50","52495125","P","09/15/16","APSG0907"
"transact.yr='17' and transact.period='3'","180     ","ABC-CLIO              ","170601      ","N"," 68456   ","1121720408009999-322-0700","AMERICAN GOVERNMENT   ","       0.00","       407.25","C38784  ","F","09/01/16","APSG0820"
"transact.yr='17' and transact.period='3'","180     ","ABC-CLIO              ","170601      ","N"," 68456   ","1121720408009999-322-0700","AMERICAN HISTORY      ","       0.00","       407.25","C38784  ","F","09/01/16","APSG0820"
"transact.yr='17' and transact.period='3'","180     ","ABC-CLIO              ","170601      ","N"," 68456   ","1121720408009999-322-0700","WORLD HISTORY         ","       0.00","       407.25","C38784  ","F","09/01/16","APSG0820"
"transact.yr='17' and transact.period='3'","180     ","ABC-CLIO              ","170601      ","N"," 68456   ","1121720408009999-322-0700","ANCIENT WORLD HISTORY ","       0.00","       407.25","C38784  ","F","09/01/16","APSG0820"
"transact.yr='17' and transact.period='3'","90005   ","ABEL INDUSTRIES, INC. ","171116      ","N"," 68733   ","1108021031006000-329-6200","HNDSS                 ","       0.00","       936.00","666912  ","F","09/15/16","APSG0907"
"transact.yr='17' and transact.period='3'","90005   ","ABEL INDUSTRIES, INC. ","171116      ","N"," 68733   ","1108021031006000-329-6200","ESTIMATED SHIPPING/HAN","       0.00","         6.00","666912  ","F","09/15/16","APSG0907"
"transact.yr='17' and transact.period='3'","185     ","ABS COMPLETE PRINTING ","171388      ","N"," 68734   ","5521621399991045-329-0100","1,000 3 PART W-Y-P    ","       0.00","        23.84","123198  ","F","09/15/16","APBL0909"
"transact.yr='17' and transact.period='3'","185     ","ABS COMPLETE PRINTING ","171388      ","N"," 68734   ","5511121399991045-329-0100","1,000 3 PART W-Y-P    ","       0.00","        26.82","123198  ","F","09/15/16","APBL0909"
"transact.yr='17' and transact.period='3'","185     ","ABS COMPLETE PRINTING ","171388      ","N"," 68734   ","5511621399991045-329-0100","1,000 3 PART W-Y-P    ","       0.00","        26.82","123198  ","F","09/15/16","APBL0909"
"transact.yr='17' and transact.period='3'","185     ","ABS COMPLETE PRINTING ","171388      ","N"," 68734   ","5521721399991045-329-0100","1,000 3 PART W-Y-P    ","       0.00","        32.78","123198  ","F","09/15/16","APBL0909"
"transact.yr='17' and transact.period='3'","185     ","ABS COMPLETE PRINTING ","171388      ","N"," 68734   ","5531821399991045-329-0100","1,000 3 PART W-Y-P    ","       0.00","        35.76","123198  ","F","09/15/16","APBL0909"
"transact.yr='17' and transact.period='3'","185     ","ABS COMPLETE PRINTING ","171388      ","N"," 68734   ","5511321399991045-329-0100","1,000 3 PART W-Y-P    ","       0.00","        41.72","123198  ","F","09/15/16","APBL0909"
"transact.yr='17' and transact.period='3'","185     ","ABS COMPLETE PRINTING ","171388      ","N"," 68734   ","5531421399991045-329-0100","1,000 3 PART W-Y-P    ","       0.00","        53.64","123198  ","F","09/15/16","APBL0909"
"transact.yr='17' and transact.period='3'","185     ","ABS COMPLETE PRINTING ","171388      ","N"," 68734   ","5521321399991045-329-0100","1,000 3 PART W-Y-P    ","       0.00","        56.62","123198  ","F","09/15/16","APBL0909"
"transact.yr='17' and transact.period='3'","185     ","ABS COMPLETE PRINTING ","171388      ","N"," 68734   ","5521621399991045-329-0100","2,000 3 PART W-Y-P    ","       0.00","        24.72","123198  ","F","09/15/16","APBL0909"
"transact.yr='17' and transact.period='3'","185     ","ABS COMPLETE PRINTING ","171388      ","N"," 68734   ","5511621399991045-329-0100","2,000 3 PART W-Y-P    ","       0.00","        27.81","123198  ","F","09/15/16","APBL0909"
"transact.yr='17' and transact.period='3'","185     ","ABS COMPLETE PRINTING ","171388      ","N"," 68734   ","5511121399991045-329-0100","2,000 3 PART W-Y-P    ","       0.00","        27.81","123198  ","F","09/15/16","APBL0909"
"transact.yr='17' and transact.period='3'","185     ","ABS COMPLETE PRINTING ","171388      ","N"," 68734   ","5521721399991045-329-0100","2,000 3 PART W-Y-P    ","       0.00","        33.99","123198  ","F","09/15/16","APBL0909"
"transact.yr='17' and transact.period='3'","185     ","ABS COMPLETE PRINTING ","171388      ","N"," 68734   ","5531821399991045-329-0100","2,000 3 PART W-Y-P    ","       0.00","        37.08","123198  ","F","09/15/16","APBL0909"
"transact.yr='17' and transact.period='3'","185     ","ABS COMPLETE PRINTING ","171388      ","N"," 68734   ","5511321399991045-329-0100","2,000 3 PART W-Y-P    ","       0.00","        43.26","123198  ","F","09/15/16","APBL0909"
"transact.yr='17' and transact.period='3'","185     ","ABS COMPLETE PRINTING ","171388      ","N"," 68734   ","5531421399991045-329-0100","2,000 3 PART W-Y-P    ","       0.00","        55.62","123198  ","F","09/15/16","APBL0909"
"transact.yr='17' and transact.period='3'","185     ","ABS COMPLETE PRINTING ","171388      ","N"," 68734   ","5521321399991045-329-0100","2,000 3 PART W-Y-P    ","       0.00","        58.71","123198  ","F","09/15/16","APBL0909"
"transact.yr='17' and transact.period='3'","185     ","ABS COMPLETE PRINTING ","172074      ","N"," 69132   ","1131420401009999-329-1100","250 PADS OF 100 SHEETS","       0.00","       359.00","123257  ","F","09/29/16","APSG0921"
"transact.yr='17' and transact.period='3'","76723   ","ADRIANE HOPE SAYLES MA","171347      ","M"," V504858 ","1108020604001305-209-1000","ENCUMBRANCE FOR SLP SE","       0.00","       337.50","16-11   ","P","09/08/16","APSG0902"
"transact.yr='17' and transact.period='3'","973     ","ADVANCED MANU. TECHNIQ","171570      ","N"," 68459   ","1108020401009999-329-2207","TS-A TENSILE SPECIMEN,","       0.00","        35.00","26596   ","F","09/01/16","APSG0820"
"transact.yr='17' and transact.period='3'","973     ","ADVANCED MANU. TECHNIQ","171570      ","N"," 68459   ","1108020401009999-329-2207","TS-B TENSILE SPECIMEN,","       0.00","        35.00","26596   ","F","09/01/16","APSG0820"
"transact.yr='17' and transact.period='3'","973     ","ADVANCED MANU. TECHNIQ","171570      ","N"," 68459   ","1108020401009999-329-2207","TS-S TENSILE SPECIMEN,","       0.00","        35.00","26596   ","F","09/01/16","APSG0820"
"transact.yr='17' and transact.period='3'","973     ","ADVANCED MANU. TECHNIQ","171570      ","N"," 68459   ","1108020501009999-554-0400","ESTIMATED SHIPPING/HAN","       0.00","        10.00","26596   ","F","09/01/16","APSG0820"
"transact.yr='17' and transact.period='3'","973     ","ADVANCED MANU. TECHNIQ","171525      ","N"," 68459   ","1108020501009999-554-0400","TS-A TENSILE SPECIMEN,","       0.00","        70.00","26600   ","F","09/01/16","APSG0820"
"transact.yr='17' and transact.period='3'","973     ","ADVANCED MANU. TECHNIQ","171525      ","N"," 68459   ","1108020501009999-554-0400","TS-B TENSILE SPECIMEN,","       0.00","        70.00","26600   ","F","09/01/16","APSG0820"
"transact.yr='17' and transact.period='3'","973     ","ADVANCED MANU. TECHNIQ","171525      ","N"," 68459   ","1108020501009999-554-0400","TS-S TENSILE SPECIMEN,","       0.00","        70.00","26600   ","F","09/01/16","APSG0820"
"transact.yr='17' and transact.period='3'","973     ","ADVANCED MANU. TECHNIQ","171525      ","N"," 68459   ","1108020501009999-554-0400","ESTIMATED SHIPPING/HAN","       0.00","        10.00","26600   ","F","09/01/16","APSG0820"
"transact.yr='17' and transact.period='3'","100049  ","ADVENTIST HEALTHCARE  ","0           ","N"," 68976   ","1108020501009999-499-3900","                      ","       0.00","      5539.40","5007    "," ","09/22/16","APPG0915"
"transact.yr='17' and transact.period='3'","92576   ","AETNA BEHAVIORAL HEALT","171385      ","N"," 68735   ","1108021299999999-414-0442","EMPLOYEE ASSITANCE PRO","       0.00","     13796.58","60116-09","P","09/15/16","APSG0902"
"transact.yr='17' and transact.period='3'","100595  ","AFFORDABLE REFUSE AND ","170115      ","N"," 69133   ","1108021031006000-209-4200","BLANKET PURCHASE ORDER","       0.00","       681.90","573877  ","P","09/29/16","APSG0920"
"transact.yr='17' and transact.period='3'","100646  ","AGAINST THE CLOCK     ","171207      ","N"," 68736   ","1121420403009999-321-0600","978-1-936201-19-8, WEB","       0.00","       567.30","51021   ","F","09/15/16","APSG0902"
"transact.yr='17' and transact.period='3'","100646  ","AGAINST THE CLOCK     ","171207      ","N"," 68736   ","1121420403009999-321-0600","ESTIMATED SHIPPING/HAN","       0.00","        35.60","51021   ","F","09/15/16","APSG0902"
"transact.yr='17' and transact.period='3'","27521   ","AHOLD FINANCIAL SERVIC","172218      ","N"," 69134   ","1210121499993370-325-9000","BLANKET PURCHASE ORDER","       0.00","        25.33","470708  ","P","09/29/16","APSG0920"
"transact.yr='17' and transact.period='3'","27523   ","AHOLD FINANCIAL SERVIC","170924      ","N"," 68617   ","1111020401009999-329-2200","OPEN PURCHASE ORDER FO","       0.00","        56.40","283716  ","P","09/08/16","APSG0902"
"transact.yr='17' and transact.period='3'","27523   ","AHOLD FINANCIAL SERVIC","170654      ","N"," 68977   ","1121420403009999-329-2200","BLANKET PURCHASE ORDER","       0.00","        73.50","283717  ","P","09/22/16","APSG0914"
"transact.yr='17' and transact.period='3'","27523   ","AHOLD FINANCIAL SERVIC","171856      ","N"," 68977   ","1121320401009999-329-1800","BLANKET PURCHASE ORDER","       0.00","        72.40","283719  ","P","09/22/16","APSG0914"
"transact.yr='17' and transact.period='3'","27523   ","AHOLD FINANCIAL SERVIC","171796      ","N"," 68977   ","1120120401009999-329-1800","OPEN PURCHASE ORDER FO","       0.00","       208.97","283722  ","P","09/22/16","APSG0914"
"transact.yr='17' and transact.period='3'","27523   ","AHOLD FINANCIAL SERVIC","170654      ","N"," 69135   ","1121420403009999-329-2200","BLANKET PURCHASE ORDER","       0.00","        89.42","283718  ","P","09/29/16","APSG0920"
"transact.yr='17' and transact.period='3'","27523   ","AHOLD FINANCIAL SERVIC","170654      ","N"," 69135   ","1121420403009999-329-2200","BLANKET PURCHASE ORDER","       0.00","        32.76","283721  ","P","09/29/16","APSG0920"
"transact.yr='17' and transact.period='3'","27523   ","AHOLD FINANCIAL SERVIC","170654      ","N"," 69135   ","1121420403009999-329-2200","BLANKET PURCHASE ORDER","       0.00","        28.71","283723  ","P","09/29/16","APSG0920"
"transact.yr='17' and transact.period='3'","27523   ","AHOLD FINANCIAL SERVIC","171810      ","N"," 69135   ","1121720401009999-329-1800","BLANKET PURCHASE ORDER","       0.00","       131.48","296741  ","P","09/29/16","APSG0922"
"transact.yr='17' and transact.period='3'","27523   ","AHOLD FINANCIAL SERVIC","171856      ","N"," 69135   ","1121320401009999-329-1800","BLANKET PURCHASE ORDER","       0.00","       137.18","296748  ","P","09/29/16","APSG0922"
"transact.yr='17' and transact.period='3'","27523   ","AHOLD FINANCIAL SERVIC","171099      ","N"," 69135   ","1208021499994010-499-2000","OPEN PO               ","       0.00","        61.34","ACCT2277","P","09/29/16","APSG0920"
"transact.yr='17' and transact.period='3'","27524   ","AHOLD FINANCIAL SERVIC","171846      ","N"," 69136   ","1131520401009999-329-1800","BLANKET PO - FACS CLAS","       0.00","        18.04","283735  ","P","09/29/16","APSG0920"
"transact.yr='17' and transact.period='3'","92307   ","AIRCYCLE CORPORATION  ","171428      ","N","         ","1108021031006000-554-0400","550132  PER QUOTE 23870","","","        ","F","        ","MT092116"
"transact.yr='17' and transact.period='3'","92307   ","AIRCYCLE CORPORATION  ","171428      ","N","         ","1108021031006000-554-0400","ESTIMATED SHIPPING/HAND","","","        ","F","        ","MT092116"
"transact.yr='17' and transact.period='3'","92307   ","AIRCYCLE CORPORATION  ","171428      ","N"," 68460   ","1108021031006000-554-0400","550132  PER QUOTE 2387","       0.00","       103.66","0140542 ","P","09/01/16","APSG0821"
"transact.yr='17' and transact.period='3'","92307   ","AIRCYCLE CORPORATION  ","171428      ","N"," 68460   ","1108021031006000-554-0400","ESTIMATED SHIPPING/HAN","       0.00","        22.34","0140542 ","P","09/01/16","APSG0821"
"transact.yr='17' and transact.period='3'","1025    ","AIRECO SUPPLY         ","171645      ","N"," V504821 ","1108021199991280-329-7100","BLANKET PURCHASE ORDER","       0.00","      2262.54","5919665-","P","09/01/16","APSG0821"
"transact.yr='17' and transact.period='3'","1025    ","AIRECO SUPPLY         ","171645      ","N"," V504821 ","1108021199991280-329-7100","BLANKET PURCHASE ORDER","       0.00","       217.08","5919807-","P","09/01/16","APSG0821"
"transact.yr='17' and transact.period='3'","1025    ","AIRECO SUPPLY         ","171645      ","N"," V504821 ","1108021199991280-329-7100","BLANKET PURCHASE ORDER","       0.00","       206.53","5920261-","P","09/01/16","APSG0821"
"transact.yr='17' and transact.period='3'","1025    ","AIRECO SUPPLY         ","171645      ","N"," V504821 ","1108021199991280-329-7100","BLANKET PURCHASE ORDER","       0.00","       267.78","5940430-","P","09/01/16","APSG0821"
"transact.yr='17' and transact.period='3'","1025    ","AIRECO SUPPLY         ","170737      ","N"," V504821 ","5521321399991045-329-3000","BLANKET PURCHASE ORDER","       0.00","        58.16","5942672-","P","09/01/16","APBL0824"
"transact.yr='17' and transact.period='3'","1025    ","AIRECO SUPPLY         ","171645      ","N"," V504821 ","1108021199991280-329-7100","BLANKET PURCHASE ORDER","       0.00","       343.67","5953133-","P","09/01/16","APSG0821"
"transact.yr='17' and transact.period='3'","1025    ","AIRECO SUPPLY         ","170737      ","N"," V504837 ","5511621399991045-329-3000","BLANKET PURCHASE ORDER","       0.00","       156.68","5960189-","P","09/08/16","APBL0902"
"transact.yr='17' and transact.period='3'","1025    ","AIRECO SUPPLY         ","170737      ","N"," V504837 ","5521621399991045-329-3000","BLANKET PURCHASE ORDER","       0.00","      1055.93","5983951-","P","09/08/16","APBL0902"
"transact.yr='17' and transact.period='3'","1025    ","AIRECO SUPPLY         ","170737      ","N"," V504863 ","5531421399991045-329-3000","BLANKET PURCHASE ORDER","       0.00","        13.93","5988417-","P","09/15/16","APBL0909"
"transact.yr='17' and transact.period='3'","1025    ","AIRECO SUPPLY         ","170737      ","N"," V504863 ","5531821399991045-329-3000","BLANKET PURCHASE ORDER","       0.00","        67.08","5988417-","P","09/15/16","APBL0909"
"transact.yr='17' and transact.period='3'","1025    ","AIRECO SUPPLY         ","170737      ","N"," V504863 ","5521721399991045-329-3000","BLANKET PURCHASE ORDER","       0.00","       113.87","5988417-","P","09/15/16","APBL0909"
"transact.yr='17' and transact.period='3'","1025    ","AIRECO SUPPLY         ","170737      ","N"," V504863 ","5531421399991045-329-3000","BLANKET PURCHASE ORDER","       0.00","       296.97","5995940-","P","09/15/16","APBL0909"
"transact.yr='17' and transact.period='3'","1025    ","AIRECO SUPPLY         ","171755      ","N"," V504949 ","1108021199991280-329-7100","BLANKET PURCHASE ORDER","       0.00","       294.89","5953707-","P","09/29/16","APSG0920"
"transact.yr='17' and transact.period='3'","1025    ","AIRECO SUPPLY         ","171755      ","N"," V504949 ","1108021199991280-329-7100","BLANKET PURCHASE ORDER","       0.00","      2156.00","5961312-","P","09/29/16","APSG0920"
"transact.yr='17' and transact.period='3'","1025    ","AIRECO SUPPLY         ","171755      ","N"," V504949 ","1108021199991280-329-7100","BLANKET PURCHASE ORDER","       0.00","       139.32","5963301-","P","09/29/16","APSG0920"
"transact.yr='17' and transact.period='3'","1025    ","AIRECO SUPPLY         ","171755      ","N"," V504949 ","1108021199991280-329-7100","BLANKET PURCHASE ORDER","       0.00","       132.14","5977603-","P","09/29/16","APSG0920"
"transact.yr='17' and transact.period='3'","1025    ","AIRECO SUPPLY         ","170002      ","N"," V504949 ","1108021199991280-329-7100","BLANKET PURCHASE ORDER","       0.00","       183.02","5986520-","F","09/29/16","APSG0920"
"transact.yr='17' and transact.period='3'","1025    ","AIRECO SUPPLY         ","171755      ","N"," V504949 ","1108021199991280-329-7100","BLANKET PURCHASE ORDER","       0.00","       133.65","5986579-","P","09/29/16","APSG0920"
"transact.yr='17' and transact.period='3'","1025    ","AIRECO SUPPLY         ","171755      ","N"," V504949 ","1108021199991280-329-7100","BLANKET PURCHASE ORDER","       0.00","        88.98","5996126-","P","09/29/16","APSG0920"
"transact.yr='17' and transact.period='3'","1025    ","AIRECO SUPPLY         ","171755      ","N"," V504949 ","1108021199991280-329-7100","BLANKET PURCHASE ORDER","       0.00","       706.93","6002361-","P","09/29/16","APSG0920"
"transact.yr='17' and transact.period='3'","1025    ","AIRECO SUPPLY         ","171755      ","N"," V504949 ","1108021199991280-329-7100","BLANKET PURCHASE ORDER","       0.00","       763.13","6006262-","P","09/29/16","APSG0920"
"transact.yr='17' and transact.period='3'","1047    ","ALARM TECH SOLUTIONS L","171715      ","N"," 68461   ","1108021031006030-209-4700","ATD-L2F HEAT DETECTOR ","       0.00","        62.50","074015  ","F","09/01/16","APSG0821"
"transact.yr='17' and transact.period='3'","1047    ","ALARM TECH SOLUTIONS L","171715      ","N"," 68461   ","1108021031006030-209-4700","ESTIMATED SHIPPING/HAN","       0.00","         7.30","074015  ","F","09/01/16","APSG0821"
"transact.yr='17' and transact.period='3'","1204    ","ALLIED ELECTRONICS INC","170300      ","N"," 68737   ","1108021031006030-209-4700","BLANKET PURCHASE ORDER","       0.00","       481.28","90064987","P","09/15/16","APSG0907"
"transact.yr='17' and transact.period='3'","1204    ","ALLIED ELECTRONICS INC","170300      ","N"," 69137   ","1108021031006030-209-4700","BLANKET PURCHASE ORDER","       0.00","       100.45","90065584","P","09/29/16","APSG0920"
"transact.yr='17' and transact.period='3'","60850   ","ALVAH M. SQUIBB CO.   ","171002      ","N"," 68463   ","1121720401009999-329-0900","30-2  PRODUCT CODE 2 -","       0.00","        14.92","609139  ","F","09/01/16","APSG0820"
"transact.yr='17' and transact.period='3'","100739  ","AM PSYCHOLOGICAL ASSOC","0           ","N"," 68618   ","1121320401009999-329-2248","                      ","       0.00","        50.00","WOLBER-8"," ","09/08/16","APSG0902"
"transact.yr='17' and transact.period='3'","1303    ","AMATO INDUSTRIES/AMCHL","170717      ","N"," 68619   ","1108021031006000-408-6200","BLANKET PURCHASE FOR C","       0.00","        97.50","1085446 ","P","09/08/16","APSG0830"
"transact.yr='17' and transact.period='3'","1302    ","AMAZON                ","171290      ","N","         ","1108020401009999-329-2207","NIKOTABS EKG ELECTRODES","","","        ","F","        ","MT092116"
"transact.yr='17' and transact.period='3'","1302    ","AMAZON                ","171290      ","N","         ","1108020401009999-329-2207","BEST HIGHLIGHTERS (EXTR","","","        ","F","        ","MT092116"
"transact.yr='17' and transact.period='3'","1302    ","AMAZON                ","171290      ","N","         ","1108020401009999-329-2207","YELLOW CRIME SCENE TAPE","","","        ","F","        ","MT092116"
"transact.yr='17' and transact.period='3'","1302    ","AMAZON                ","171290      ","N","         ","1108020401009999-329-2207","77136, CHARLES LEONARD","","","        ","F","        ","MT092116"
"transact.yr='17' and transact.period='3'","1302    ","AMAZON                ","171290      ","N","         ","1108020401009999-329-2207","CELLTREAT 229412 POLYPR","","","        ","F","        ","MT092116"
"transact.yr='17' and transact.period='3'","1302    ","AMAZON                ","171290      ","N","         ","1108020401009999-329-2207","DYNAREX NITRILE EXAM GL","","","        ","F","        ","MT092116"
"transact.yr='17' and transact.period='3'","1302    ","AMAZON                ","171290      ","N","         ","1108020401009999-329-2207","DYNAREX NITRILE EXAM GL","","","        ","F","        ","MT092116"
"transact.yr='17' and transact.period='3'","1302    ","AMAZON                ","171290      ","N","         ","1108020401009999-329-2207","DYNAREX SAFE-TOUCH VINY","","","        ","F","        ","MT092116"
"transact.yr='17' and transact.period='3'","1302    ","AMAZON                ","171290      ","N","         ","1108020401009999-329-2207","DYNAREX SAFE-TOUCH VINY","","","        ","F","        ","MT092116"
"transact.yr='17' and transact.period='3'","1302    ","AMAZON                ","171290      ","N","         ","1108020401009999-329-2207","CORNING 4712 UNIVERSAL","","","        ","F","        ","MT092116"
"transact.yr='17' and transact.period='3'","1302    ","AMAZON                ","171290      ","N","         ","1108020401009999-329-2207","20-PACK STERILE PLASTIC","","","        ","F","        ","MT092116"
"transact.yr='17' and transact.period='3'","1302    ","AMAZON                ","171314      ","N","         ","1108020401009999-329-2207","DYNAREX NITRILE GLOVES,","","","        ","F","        ","MT092116"
"transact.yr='17' and transact.period='3'","1302    ","AMAZON                ","171314      ","N","         ","1108020401009999-329-2207","DYNAREX NITRILE GLOVES,","","","        ","F","        ","MT092116"
"transact.yr='17' and transact.period='3'","1302    ","AMAZON                ","171314      ","N","         ","1108020401009999-329-2207","DYNAREX NITRILE GLOVES,","","","        ","F","        ","MT092116"
"transact.yr='17' and transact.period='3'","1302    ","AMAZON                ","171314      ","N","         ","1108020401009999-329-2207","SURVIVING THE EXTREMES:","","","        ","F","        ","MT092116"
"transact.yr='17' and transact.period='3'","1302    ","AMAZON                ","171556      ","N","         ","1208020401005440-329-2200","RHYTHMTECH RT2111 EGGZ","","","        ","F","        ","MT092116"
"transact.yr='17' and transact.period='3'","1302    ","AMAZON                ","171426      ","N","         ","1208020409007077-329-6900","TOTAL PARTICIPATION TEC","","","        ","F","        ","MT092116"
"transact.yr='17' and transact.period='3'","1302    ","AMAZON                ","171426      ","N","         ","1208020409007077-329-6900","99 IDEAS AND ACTIVITIES","","","        ","F","        ","MT092116"
"transact.yr='17' and transact.period='3'","1302    ","AMAZON                ","170785      ","N","         ","1208020604007527-329-2100","WONDERWORLD HAMMER BENC","","","        ","F","        ","MT092116"
"transact.yr='17' and transact.period='3'","1302    ","AMAZON                ","170785      ","N","         ","1208020604007527-329-2100","YOU & ME MILK AND JUICE","","","        ","F","        ","MT092116"
"transact.yr='17' and transact.period='3'","1302    ","AMAZON                ","170785      ","N","         ","1208020604007527-329-2100","FISHER PRICE NICKELODEO","","","        ","F","        ","MT092116"
"transact.yr='17' and transact.period='3'","1302    ","AMAZON                ","170785      ","N","         ","1208020604007527-329-2100","FISHER PRICE NICKELODEO","","","        ","F","        ","MT092116"
"transact.yr='17' and transact.period='3'","1302    ","AMAZON                ","170785      ","N","         ","1208020604007527-329-2100","FISHER PRICE BRILLIANT","","","        ","F","        ","MT092116"
"transact.yr='17' and transact.period='3'","1302    ","AMAZON                ","170785      ","N","         ","1208020604007527-329-2100","KIDKRAFT STEP N STORE-V","","","        ","F","        ","MT092116"
"transact.yr='17' and transact.period='3'","1302    ","AMAZON                ","170785      ","N","         ","1208020604007527-329-2100","IMAGINARIUM BEAD MAZE B","","","        ","F","        ","MT092116"
"transact.yr='17' and transact.period='3'","1302    ","AMAZON                ","170785      ","N","         ","1208020604007527-329-2100","MELISSA & DOUG CLASSIC","","","        ","F","        ","MT092116"
"transact.yr='17' and transact.period='3'","1302    ","AMAZON                ","170785      ","N","         ","1208020604007527-329-2100","MELISSA & DOUG SHAPE SO","","","        ","F","        ","MT092116"
"transact.yr='17' and transact.period='3'","1302    ","AMAZON                ","170785      ","N","         ","1208020604007527-329-2100","FISHER PRICE FUN 2 IMAG","","","        ","F","        ","MT092116"
"transact.yr='17' and transact.period='3'","1302    ","AMAZON                ","170785      ","N","         ","1208020604007527-329-2100","DARICE HOOK AND LOOP ST","","","        ","F","        ","MT092116"
"transact.yr='17' and transact.period='3'","1302    ","AMAZON                ","170785      ","N","         ","1208020604007527-329-2100","LARGE BIG LCD DIGITAL C","","","        ","F","        ","MT092116"
"transact.yr='17' and transact.period='3'","1302    ","AMAZON                ","170785      ","N","         ","1208020604007527-329-2100","BELLEZZA HAMMOC CHAIR","","","        ","F","        ","MT092116"
"transact.yr='17' and transact.period='3'","1302    ","AMAZON                ","171059      ","N","         ","1111320401009999-329-1600","STAG-PH1401","","","        ","F","        ","MT092116"
"transact.yr='17' and transact.period='3'","1302    ","AMAZON                ","171059      ","N","         ","1111320401009999-329-1600","IN-013101","","","        ","F","        ","MT092116"
"transact.yr='17' and transact.period='3'","1302    ","AMAZON                ","171059      ","N","         ","1111320401009999-329-1600","IN-0200PS30R","","","        ","F","        ","MT092116"
"transact.yr='17' and transact.period='3'","1302    ","AMAZON                ","171059      ","N","         ","1111320401009999-329-1600","ESTIMATED SHIPPING/HAND","","","        ","F","        ","MT092116"
"transact.yr='17' and transact.period='3'","1302    ","AMAZON                ","171458      ","N","         ","1111320401009999-329-2212","3 X HIGHLAND NOTES, 3 X","","","        ","F","        ","MT092116"
