"SelectionCritera","vendorId","vendorName","purchaseOrder","1099","checkNumber","accountingUnitId","description","salesTax","amount","invoice","pf","date","control"
"transact.yr='17' and transact.period='4'","90842   ","231 FARM CENTER       ","172571      ","N"," 69519   ","1108021199991280-329-7600","BLANKET PURCHASE ORDER","       0.00","      3780.00","7885    ","P","10/13/16","APSF1005"
"transact.yr='17' and transact.period='4'","33556   ","4IMPRINT              ","171196      ","N"," 69377   ","1111620401009999-329-2200","TUCK NEOPRENE TABLET B","       0.00","       873.60","4818214 ","F","10/06/16","APSH1004"
"transact.yr='17' and transact.period='4'","33556   ","4IMPRINT              ","171196      ","N"," 69377   ","1111620401009999-329-2200","ESTIMATED SHIPPING/HAN","       0.00","        85.73","4818214 ","F","10/06/16","APSH1004"
"transact.yr='17' and transact.period='4'","30724   ","A.H. HATCHER INC.     ","170178      ","N","         ","1108021199991280-329-7600","BLANKET PURCHASE ORDER","","","        ","F","        ","MT101916"
"transact.yr='17' and transact.period='4'","30724   ","A.H. HATCHER INC.     ","170178      ","N"," 69430   ","1108021199991280-329-7600","BLANKET PURCHASE ORDER","       0.00","       111.00","47485   ","P","10/06/16","APSG1006"
"transact.yr='17' and transact.period='4'","30724   ","A.H. HATCHER INC.     ","170128      ","N"," 69618   ","1108021031006000-408-3700","TRAILER RENTAL #4 FOR ","       0.00","       125.00","47607   ","P","10/13/16","APSG1004"
"transact.yr='17' and transact.period='4'","30724   ","A.H. HATCHER INC.     ","170178      ","N"," 69786   ","1108021199991280-329-7600","BLANKET PURCHASE ORDER","       0.00","        55.50","47647   ","P","10/20/16","APSG1014"
"transact.yr='17' and transact.period='4'","30724   ","A.H. HATCHER INC.     ","171119      ","N"," 69786   ","1108021199991280-329-7600","BLANKET PURCHASE ORDER","       0.00","        92.50","47648   ","P","10/20/16","APSG1014"
"transact.yr='17' and transact.period='4'","30724   ","A.H. HATCHER INC.     ","170128      ","N"," 69786   ","1108021031006000-408-3700","TRAILER RENTAL #2 FOR ","       0.00","       125.00","47719   ","P","10/20/16","APSG1020"
"transact.yr='17' and transact.period='4'","30724   ","A.H. HATCHER INC.     ","172428      ","N"," 69996   ","1108021031006020-329-8200","OPEN PO FOR HAULING/RE","       0.00","       125.00","47766   ","P","10/27/16","APSG1027"
"transact.yr='17' and transact.period='4'","30724   ","A.H. HATCHER INC.     ","172428      ","N"," 69996   ","1108021031006020-329-8200","OPEN PO FOR HAULING/RE","       0.00","       125.00","47767   ","P","10/27/16","APSG1027"
"transact.yr='17' and transact.period='4'","109     ","ABC SUPPLY CO. INC.   ","170073      ","N"," 69520   ","1108021199991280-329-7300","BLANKET PURCHASE ORDER","       0.00","       527.13","53265806","P","10/13/16","APSG1004"
"transact.yr='17' and transact.period='4'","180     ","ABC-CLIO              ","170830      ","N"," 69521   ","1131420408009999-322-0700","RENEWAL NO.: 99546    ","       0.00","       407.25","C39679  ","F","10/13/16","APSF1005"
"transact.yr='17' and transact.period='4'","180     ","ABC-CLIO              ","170830      ","N"," 69521   ","1131420408009999-322-0700","RENEWAL NO.: 99546    ","       0.00","       407.25","C39679  ","F","10/13/16","APSF1005"
"transact.yr='17' and transact.period='4'","180     ","ABC-CLIO              ","170830      ","N"," 69521   ","1131420408009999-322-0700","RENEWAL NO.: 99546    ","       0.00","       407.25","C39679  ","F","10/13/16","APSF1005"
"transact.yr='17' and transact.period='4'","180     ","ABC-CLIO              ","170830      ","N"," 69521   ","1131420408009999-322-0700","RENEWAL NO.: 99546    ","       0.00","       407.25","C39679  ","F","10/13/16","APSF1005"
"transact.yr='17' and transact.period='4'","185     ","ABS COMPLETE PRINTING ","172444      ","N"," 69522   ","1131220401009999-329-2200","#10 ENVELOPES, STOCK 2","       0.00","       119.00","123293  ","F","10/13/16","APSG1004"
"transact.yr='17' and transact.period='4'","91804   ","ACTE                  ","0           ","N"," 69378   ","1108020215012550-499-2100","                      ","       0.00","        80.00","092116ME"," ","10/06/16","APSG1005"
"transact.yr='17' and transact.period='4'","514     ","DIANA C ADAMS         ","0           ","N"," 69523   ","1208020400807000-329-4100","                      ","       0.00","         6.83","092116  "," ","10/13/16","APSG1004"
"transact.yr='17' and transact.period='4'","76723   ","ADRIANE HOPE SAYLES MA","171347      ","M"," V505047 ","1108020604001305-209-1000","ENCUMBRANCE FOR SLP SE","       0.00","       412.50","16-12   ","P","10/13/16","APSG1004"
"transact.yr='17' and transact.period='4'","973     ","ADVANCED MANU. TECHNIQ","171909      ","N"," 69950   ","1108020401009999-329-2207","TS-A TENSILE SPECIMEN,","       0.00","        35.00","26626   ","F","10/27/16","APSG1027"
"transact.yr='17' and transact.period='4'","973     ","ADVANCED MANU. TECHNIQ","171909      ","N"," 69950   ","1108020401009999-329-2207","TS-B TENSILE SPECIMEN,","       0.00","        35.00","26626   ","F","10/27/16","APSG1027"
"transact.yr='17' and transact.period='4'","973     ","ADVANCED MANU. TECHNIQ","171909      ","N"," 69950   ","1108020401009999-329-2207","TS-S TENSILE SPECIMEN,","       0.00","        35.00","26626   ","F","10/27/16","APSG1027"
"transact.yr='17' and transact.period='4'","973     ","ADVANCED MANU. TECHNIQ","171909      ","N"," 69950   ","1108020401009999-329-2207","ESTIMATED SHIPPING/HAN","       0.00","        10.00","26626   ","F","10/27/16","APSG1027"
"transact.yr='17' and transact.period='4'","952     ","ADVOSERV GROUP HOME IN","172356      ","N"," 69379   ","1108020607001330-885-3500","NONPUBLIC TUITION FOR ","       0.00","      5089.40","33320   ","P","10/06/16","APSG1006"
"transact.yr='17' and transact.period='4'","952     ","ADVOSERV GROUP HOME IN","172356      ","N"," 69379   ","1108020607001330-885-3500","NONPUBLIC TUITION FOR ","       0.00","      5852.81","33432   ","P","10/06/16","APSG1006"
"transact.yr='17' and transact.period='4'","952     ","ADVOSERV GROUP HOME IN","172356      ","N"," 69951   ","1108020607001330-885-3500","NONPUBLIC TUITION FOR ","       0.00","      2799.17","33545   ","P","10/27/16","APSG1027"
"transact.yr='17' and transact.period='4'","92576   ","AETNA BEHAVIORAL HEALT","171385      ","N"," 69380   ","1108021299999999-414-0442","EMPLOYEE ASSITANCE PRO","       0.00","     13552.62","OCT-DEC ","P","10/06/16","APSG1005"
"transact.yr='17' and transact.period='4'","27521   ","AHOLD FINANCIAL SERVIC","172329      ","N"," 69381   ","1111620401009999-329-1800","OPEN PURCHASE NTE $200","       0.00","        28.95","470712  ","P","10/06/16","APSG1006"
"transact.yr='17' and transact.period='4'","27521   ","AHOLD FINANCIAL SERVIC","172218      ","N"," 69524   ","1210121499993370-325-9000","BLANKET PURCHASE ORDER","       0.00","        43.69","470707  ","P","10/13/16","APSG1004"
"transact.yr='17' and transact.period='4'","27521   ","AHOLD FINANCIAL SERVIC","172329      ","N"," 69741   ","1111620401009999-329-1800","OPEN PURCHASE NTE $200","       0.00","        47.59","385908  ","P","10/20/16","APSG1020"
"transact.yr='17' and transact.period='4'","27521   ","AHOLD FINANCIAL SERVIC","172218      ","N"," 69741   ","1210121499993370-325-9000","BLANKET PURCHASE ORDER","       0.00","       119.84","385909  ","P","10/20/16","APSG1020"
"transact.yr='17' and transact.period='4'","27521   ","AHOLD FINANCIAL SERVIC","172218      ","N"," 69741   ","1210121499993370-325-9000","BLANKET PURCHASE ORDER","       0.00","       117.10","470718  ","P","10/20/16","APSG1020"
"transact.yr='17' and transact.period='4'","27521   ","AHOLD FINANCIAL SERVIC","171976      ","N"," 69952   ","1111120401009999-329-1800","OPEN PO               ","       0.00","       131.52","470717  ","P","10/27/16","APSG1027"
"transact.yr='17' and transact.period='4'","27521   ","AHOLD FINANCIAL SERVIC","171976      ","N"," 69952   ","1111120401009999-329-1800","OPEN PO               ","       0.00","       199.49","470719  ","P","10/27/16","APSG1027"
"transact.yr='17' and transact.period='4'","27521   ","AHOLD FINANCIAL SERVIC","171214      ","N"," 69952   ","1110120401009999-329-2200","OPEN PURCHASE ORDER FO","       0.00","        14.95","470721  ","P","10/27/16","APSG1027"
"transact.yr='17' and transact.period='4'","27521   ","AHOLD FINANCIAL SERVIC","172329      ","N"," 69952   ","1111620401009999-329-1800","OPEN PURCHASE NTE $200","       0.00","        42.16","470722  ","P","10/27/16","APSG1026"
"transact.yr='17' and transact.period='4'","27523   ","AHOLD FINANCIAL SERVIC","172070      ","N"," 69382   ","1208021499995050-329-9900","OPEN PO - CHILD CARE  ","       0.00","        77.50","296742  ","P","10/06/16","APSG1006"
"transact.yr='17' and transact.period='4'","27523   ","AHOLD FINANCIAL SERVIC","172053      ","N"," 69382   ","1121720401009999-329-2200","BLANKET PURCHASE ORDER","       0.00","       149.20","296743  ","P","10/06/16","APSH1004"
"transact.yr='17' and transact.period='4'","27523   ","AHOLD FINANCIAL SERVIC","171796      ","N"," 69382   ","1120120401009999-329-1800","OPEN PURCHASE ORDER FO","       0.00","        68.33","296746  ","P","10/06/16","APSG1006"
"transact.yr='17' and transact.period='4'","27523   ","AHOLD FINANCIAL SERVIC","170654      ","N"," 69382   ","1121420403009999-329-2200","BLANKET PURCHASE ORDER","       0.00","        22.99","296756  ","P","10/06/16","APSG1006"
"transact.yr='17' and transact.period='4'","27523   ","AHOLD FINANCIAL SERVIC","171631      ","N"," 69525   ","1208020401007033-329-9900","OPEN PO               ","       0.00","        90.49","022776  ","P","10/13/16","APSF1005"
"transact.yr='17' and transact.period='4'","27523   ","AHOLD FINANCIAL SERVIC","170654      ","N"," 69525   ","1121420403009999-329-2200","BLANKET PURCHASE ORDER","       0.00","        35.45","191511  ","P","10/13/16","APSG1004"
"transact.yr='17' and transact.period='4'","27523   ","AHOLD FINANCIAL SERVIC","170654      ","N"," 69525   ","1121420403009999-329-2200","BLANKET PURCHASE ORDER","       0.00","        42.52","296745  ","P","10/13/16","APSF1005"
"transact.yr='17' and transact.period='4'","27523   ","AHOLD FINANCIAL SERVIC","170654      ","N"," 69525   ","1121420403009999-329-2200","BLANKET PURCHASE ORDER","       0.00","        83.94","296750  ","P","10/13/16","APSG1004"
"transact.yr='17' and transact.period='4'","27523   ","AHOLD FINANCIAL SERVIC","170654      ","N"," 69525   ","1121420403009999-329-2200","BLANKET PURCHASE ORDER","       0.00","       196.80","296751  ","P","10/13/16","APSF1005"
"transact.yr='17' and transact.period='4'","27523   ","AHOLD FINANCIAL SERVIC","170654      ","N"," 69525   ","1121420403009999-329-2200","BLANKET PURCHASE ORDER","       0.00","        75.79","296754  ","P","10/13/16","APSG1004"
"transact.yr='17' and transact.period='4'","27523   ","AHOLD FINANCIAL SERVIC","170654      ","N"," 69525   ","1121420403009999-329-2200","BLANKET PURCHASE ORDER","       0.00","       104.83","296755  ","P","10/13/16","APSF1005"
"transact.yr='17' and transact.period='4'","27523   ","AHOLD FINANCIAL SERVIC","170654      ","N"," 69742   ","1121420403009999-329-2200","BLANKET PURCHASE ORDER","       0.00","        68.93","283720  ","P","10/20/16","APSG1014"
"transact.yr='17' and transact.period='4'","27523   ","AHOLD FINANCIAL SERVIC","170654      ","N"," 69742   ","1121420403009999-329-2200","BLANKET PURCHASE ORDER","       0.00","        37.90","283736  ","P","10/20/16","APSG1014"
"transact.yr='17' and transact.period='4'","27523   ","AHOLD FINANCIAL SERVIC","171796      ","N"," 69742   ","1120120401009999-329-1800","OPEN PURCHASE ORDER FO","       0.00","       148.26","470755  ","P","10/20/16","APSG1020"
"transact.yr='17' and transact.period='4'","27523   ","AHOLD FINANCIAL SERVIC","170654      ","N"," 69953   ","1121420403009999-329-2200","BLANKET PURCHASE ORDER","       0.00","        79.83","170777  ","P","10/27/16","APSG1026"
"transact.yr='17' and transact.period='4'","27523   ","AHOLD FINANCIAL SERVIC","170654      ","N"," 69953   ","1121420403009999-329-2200","BLANKET PURCHASE ORDER","       0.00","        57.69","283741  ","P","10/27/16","APSG1027"
"transact.yr='17' and transact.period='4'","27523   ","AHOLD FINANCIAL SERVIC","170654      ","N"," 69953   ","1121420403009999-329-2200","BLANKET PURCHASE ORDER","       0.00","       108.31","283745  ","P","10/27/16","APSG1027"
"transact.yr='17' and transact.period='4'","27523   ","AHOLD FINANCIAL SERVIC","170654      ","N"," 69953   ","1121420403009999-329-2200","BLANKET PURCHASE ORDER","       0.00","        36.29","470758  ","P","10/27/16","APSG1027"
"transact.yr='17' and transact.period='4'","27523   ","AHOLD FINANCIAL SERVIC","170654      ","N"," 69953   ","1121420403009999-329-2200","BLANKET PURCHASE ORDER","       0.00","       268.94","470759  ","P","10/27/16","APSG1027"
"transact.yr='17' and transact.period='4'","27523   ","AHOLD FINANCIAL SERVIC","170654      ","N"," 69953   ","1121420403009999-329-2200","BLANKET PURCHASE ORDER","       0.00","        77.46","470771  ","P","10/27/16","APSG1027"
"transact.yr='17' and transact.period='4'","27523   ","AHOLD FINANCIAL SERVIC","170654      ","N"," 69953   ","1121420403009999-329-2200","BLANKET PURCHASE ORDER","       0.00","        26.32","470772  ","P","10/27/16","APSG1027"
"transact.yr='17' and transact.period='4'","27523   ","AHOLD FINANCIAL SERVIC","170654      ","N"," 69953   ","1121420403009999-329-2200","BLANKET PURCHASE ORDER","       0.00","        65.19","470773  ","P","10/27/16","APSG1027"
"transact.yr='17' and transact.period='4'","27523   ","AHOLD FINANCIAL SERVIC","170654      ","N"," 69953   ","1121420403009999-329-2200","BLANKET PURCHASE ORDER","       0.00","        16.33","470774  ","P","10/27/16","APSG1027"
"transact.yr='17' and transact.period='4'","27523   ","AHOLD FINANCIAL SERVIC","171810      ","N"," 69953   ","1121720401009999-329-1800","BLANKET PURCHASE ORDER","       0.00","        70.63","470775  ","P","10/27/16","APSG1027"
"transact.yr='17' and transact.period='4'","27523   ","AHOLD FINANCIAL SERVIC","170654      ","N"," 69953   ","1121420403009999-329-2200","BLANKET PURCHASE ORDER","       0.00","        20.15","470776  ","P","10/27/16","APSG1027"
"transact.yr='17' and transact.period='4'","27524   ","AHOLD FINANCIAL SERVIC","171846      ","N"," 69954   ","1131520401009999-329-1800","BLANKET PO - FACS CLAS","       0.00","       156.11","283746  ","P","10/27/16","APSG1027"
"transact.yr='17' and transact.period='4'","1025    ","AIRECO SUPPLY         ","171645      ","N"," V504997 ","1108021199991280-329-7100","BLANKET PURCHASE ORDER","       0.00","        45.02","5986532-","P","10/06/16","APSG1006"
"transact.yr='17' and transact.period='4'","1025    ","AIRECO SUPPLY         ","170737      ","N"," V504997 ","5521321399991045-329-3000","BLANKET PURCHASE ORDER","       0.00","        46.97","6011826-","P","10/06/16","APBL0928"
"transact.yr='17' and transact.period='4'","1025    ","AIRECO SUPPLY         ","170737      ","N"," V504997 ","5531421399991045-329-3000","BLANKET PURCHASE ORDER","       0.00","        61.91","6011826-","P","10/06/16","APBL0928"
"transact.yr='17' and transact.period='4'","1025    ","AIRECO SUPPLY         ","170737      ","N"," V504997 ","5531421399991045-329-3000","BLANKET PURCHASE ORDER","       0.00","        89.49","6012801-","P","10/06/16","APBL0928"
"transact.yr='17' and transact.period='4'","1025    ","AIRECO SUPPLY         ","171755      ","N"," V504997 ","1108021199991280-329-7100","BLANKET PURCHASE ORDER","       0.00","       115.43","6023182-","P","10/06/16","APSG1005"
"transact.yr='17' and transact.period='4'","1025    ","AIRECO SUPPLY         ","170655      ","N"," V504997 ","1108021199991280-329-7900","BLANKET PURCHASE ORDER","       0.00","      2500.00","6023222-","P","10/06/16","APSG1005"
"transact.yr='17' and transact.period='4'","1025    ","AIRECO SUPPLY         ","170737      ","N"," V504997 ","5511121399991045-329-3000","BLANKET PURCHASE ORDER","       0.00","        17.41","6031362-","P","10/06/16","APBL0928"
"transact.yr='17' and transact.period='4'","1025    ","AIRECO SUPPLY         ","170737      ","N"," V505021 ","5511121399991045-329-3000","BLANKET PURCHASE ORDER","       0.00","       133.01","6036376-","P","10/13/16","APBL1005"
"transact.yr='17' and transact.period='4'","1025    ","AIRECO SUPPLY         ","170737      ","N"," V505132 ","5531821399991045-329-3000","BLANKET PURCHASE ORDER","       0.00","       175.61","6044470-","P","10/27/16","APBL1020"
"transact.yr='17' and transact.period='4'","1025    ","AIRECO SUPPLY         ","170737      ","N"," V505132 ","5521721399991045-329-3000","BLANKET PURCHASE ORDER","       0.00","       162.21","6044763-","P","10/27/16","APBL1020"
"transact.yr='17' and transact.period='4'","1025    ","AIRECO SUPPLY         ","170737      ","N"," V505132 ","5531821399991045-329-3000","BLANKET PURCHASE ORDER","       0.00","        38.30","6050372-","P","10/27/16","APBL1020"
"transact.yr='17' and transact.period='4'","1025    ","AIRECO SUPPLY         ","170737      ","N"," V505132 ","5531421399991045-329-3000","BLANKET PURCHASE ORDER","       0.00","        83.06","6052385-","P","10/27/16","APBL1020"
"transact.yr='17' and transact.period='4'","1025    ","AIRECO SUPPLY         ","170737      ","N"," V505132 ","5511121399991045-329-3000","BLANKET PURCHASE ORDER","       0.00","        87.65","6058425-","P","10/27/16","APBL1020"
"transact.yr='17' and transact.period='4'","1025    ","AIRECO SUPPLY         ","170737      ","N"," V505132 ","5511121399991045-329-3000","BLANKET PURCHASE ORDER","       0.00","        80.75","6058873-","P","10/27/16","APBL1020"
"transact.yr='17' and transact.period='4'","1023    ","ALARMAX DISTRIBUTOR IN","170298      ","N"," 69526   ","1108021031006030-209-4700","BLANKET PURCHASE ORDER","       0.00","       563.70","78804   ","P","10/13/16","APSG1004"
"transact.yr='17' and transact.period='4'","100809  ","ALLERGY & ASTHMA NETWO","0           ","N"," 69955   ","1210121499993375-329-4100","                      ","       0.00","        18.95","SUBSCR10"," ","10/27/16","APSG1027"
"transact.yr='17' and transact.period='4'","1204    ","ALLIED ELECTRONICS INC","170300      ","N"," 69956   ","1108021031006030-209-4700","BLANKET PURCHASE ORDER","       0.00","       939.31","90067279","P","10/27/16","APSG1027"
"transact.yr='17' and transact.period='4'","1302    ","AMAZON                ","173051      ","N","         ","1120820604001300-329-2116","ASIN TP3854-100  SCOTCH","","","        ","F","        ","KM1031"
"transact.yr='17' and transact.period='4'","1302    ","AMAZON                ","171081      ","N","         ","1111520401009999-329-2200","MATCHBOX, ON A MISSION","","","        ","F","        ","MT102116"
"transact.yr='17' and transact.period='4'","1302    ","AMAZON                ","171081      ","N","         ","1111520401009999-329-2200","MATCHBOX 9-CAR GIFT PAC","","","        ","F","        ","MT102116"
"transact.yr='17' and transact.period='4'","1302    ","AMAZON                ","171081      ","N","         ","1111520401009999-329-2200","MATCHBOX ON A MISSION:","","","        ","F","        ","MT102116"
"transact.yr='17' and transact.period='4'","1302    ","AMAZON                ","171081      ","N","         ","1111520401009999-329-2200","KEV & COOPER PLAYTIME C","","","        ","F","        ","MT102116"
"transact.yr='17' and transact.period='4'","1302    ","AMAZON                ","171081      ","N","         ","1111520401009999-329-2200","FIREFIGHTER COSTUME KID","","","        ","F","        ","MT102116"
"transact.yr='17' and transact.period='4'","1302    ","AMAZON                ","171081      ","N","         ","1111520401009999-329-2200","INSECT LORE CERTIFICATE","","","        ","F","        ","MT102116"
"transact.yr='17' and transact.period='4'","1302    ","AMAZON                ","171081      ","N","         ","1111520401009999-329-2200","FUN EXPRESS WOODEN SUPE","","","        ","F","        ","MT102116"
"transact.yr='17' and transact.period='4'","1302    ","AMAZON                ","171081      ","N","         ","1111520401009999-329-2200","TEACHER CREATED RESOURC","","","        ","F","        ","MT102116"
"transact.yr='17' and transact.period='4'","1302    ","AMAZON                ","171081      ","N","         ","1111520401009999-329-2200","TEACHER CREATED RESOURC","","","        ","F","        ","MT102116"
"transact.yr='17' and transact.period='4'","1302    ","AMAZON                ","171081      ","N","         ","1111520401009999-329-2200","ESTIMATED SHIPPING/HAND","","","        ","F","        ","MT102116"
"transact.yr='17' and transact.period='4'","1302    ","AMAZON                ","171090      ","N","         ","1111520401009999-329-2200","AVERY ECONOMY CLEAR SHE","","","        ","F","        ","MT102116"
"transact.yr='17' and transact.period='4'","1302    ","AMAZON                ","171090      ","N","         ","1111520401009999-329-2200","ELMER'S POSTER TACK REU","","","        ","F","        ","MT102116"
"transact.yr='17' and transact.period='4'","1302    ","AMAZON                ","171090      ","N","         ","1111520401009999-329-2200","EXPO 2 LOW ODOR DRY ERA","","","        ","F","        ","MT102116"
"transact.yr='17' and transact.period='4'","1302    ","AMAZON                ","171090      ","N","         ","1111520401009999-329-2200","EXPO LOW ODOR CHISEL TI","","","        ","F","        ","MT102116"
"transact.yr='17' and transact.period='4'","1302    ","AMAZON                ","171090      ","N","         ","1111520401009999-329-2200","TOPS STANDARD EASEL PAD","","","        ","F","        ","MT102116"
"transact.yr='17' and transact.period='4'","1302    ","AMAZON                ","171090      ","N","         ","1111520401009999-329-2200","SUPER SIMPLE CHILDREN'S","","","        ","F","        ","MT102116"
"transact.yr='17' and transact.period='4'","1302    ","AMAZON                ","171090      ","N","         ","1111520401009999-329-2200","LEARNING ADVANTAGE 7342","","","        ","F","        ","MT102116"
"transact.yr='17' and transact.period='4'","1302    ","AMAZON                ","171090      ","N","         ","1111520401009999-329-2200","LEARNING RESOURCES WRIT","","","        ","F","        ","MT102116"
"transact.yr='17' and transact.period='4'","1302    ","AMAZON                ","171090      ","N","         ","1111520401009999-329-2200","ESTIMATED SHIPPING/HAND","","","        ","F","        ","MT102116"
"transact.yr='17' and transact.period='4'","1302    ","AMAZON                ","171079      ","N","         ","1111520215012550-329-1100","METAL 12 HOOKS COAT JAC","","","        ","F","        ","MT102116"
"transact.yr='17' and transact.period='4'","1302    ","AMAZON                ","171079      ","N","         ","1111520215012550-329-1100","SONGMICS UMBRELLA STAND","","","        ","F","        ","MT102116"
"transact.yr='17' and transact.period='4'","1302    ","AMAZON                ","171079      ","N","         ","1111520215012550-329-1100","SUPERFLY 48' PLAIN ADUL","","","        ","F","        ","MT102116"
"transact.yr='17' and transact.period='4'","1302    ","AMAZON                ","172386      ","N","         ","1120720401009999-329-2200","CRUCIAL 16GB KIT (8GBX2","","","        ","F","        ","MT102116"
"transact.yr='17' and transact.period='4'","1302    ","AMAZON                ","172386      ","N","         ","1120720401009999-329-2200","SAMSUNG 750 EVO-250GB","","","        ","F","        ","MT102116"
"transact.yr='17' and transact.period='4'","1302    ","AMAZON                ","171963      ","N","         ","1121320501009999-554-0302","CRUICIAL 8GB KIT(4GBX2)","","","        ","F","        ","MT102116"
"transact.yr='17' and transact.period='4'","1302    ","AMAZON                ","171963      ","N","         ","1121320501009999-554-0302","APC P7T10 7-OUTLET SURG","","","        ","F","        ","MT102116"
"transact.yr='17' and transact.period='4'","1302    ","AMAZON                ","170842      ","N","         ","1120720401009999-329-2200","EDUCATIONAL INSIGHTS  ","       0.00","         0.00","170842  ","F","        ","APSG1004"
"transact.yr='17' and transact.period='4'","1302    ","AMAZON                ","170842      ","N","         ","1120720401009999-329-2200","LEARNING RESOURCES    ","       0.00","         0.00","170842  ","F","        ","APSG1004"
"transact.yr='17' and transact.period='4'","1302    ","AMAZON                ","170853      ","N","         ","1130220401009999-329-2200","CARSON DELLOSA STAR ST","       0.00","         0.00","170853  ","F","        ","APSG1004"
"transact.yr='17' and transact.period='4'","1302    ","AMAZON                ","170853      ","N","         ","1130220401009999-329-2200","CARSON DELLOSA BIRTHDA","       0.00","         0.00","170853  ","F","        ","APSG1004"
"transact.yr='17' and transact.period='4'","1302    ","AMAZON                ","170853      ","N","         ","1130220401009999-329-2200","C-LINE REUSABLE DRY ER","       0.00","         0.00","170853  ","F","        ","APSG1004"
"transact.yr='17' and transact.period='4'","1302    ","AMAZON                ","170853      ","N","         ","1130220401009999-329-2200","INSTANT PERSONAL POSTE","       0.00","         0.00","170853  ","F","        ","APSG1004"
"transact.yr='17' and transact.period='4'","1302    ","AMAZON                ","170944      ","N","         ","1120720401009999-329-2200","ROMANOFF LAP TRAY     ","       0.00","         0.00","170944  ","F","        ","APSG1004"
"transact.yr='17' and transact.period='4'","1302    ","AMAZON                ","170944      ","N","         ","1120720401009999-329-2200","MINI SMILE FACE       ","       0.00","         0.00","170944  ","F","        ","APSG1004"
"transact.yr='17' and transact.period='4'","1302    ","AMAZON                ","170944      ","N","         ","1120720401009999-329-2200","PENCILS PRE-SHARPENED ","       0.00","         0.00","170944  ","F","        ","APSG1004"
"transact.yr='17' and transact.period='4'","1302    ","AMAZON                ","170944      ","N","         ","1120720401009999-329-2200","ESTIMATED SHIPPING/HAN","       0.00","         0.00","170944  ","F","        ","APSG1004"
"transact.yr='17' and transact.period='4'","1302    ","AMAZON                ","170956      ","N","         ","1120720401009999-329-2200","(6686) CREATIVE TEACHI","       0.00","         0.00","170956  ","F","        ","APSG1004"
"transact.yr='17' and transact.period='4'","1302    ","AMAZON                ","170956      ","N","         ","1120720401009999-329-2200","(5840) TEACHER CREATED","       0.00","         0.00","170956  ","F","        ","APSG1004"
"transact.yr='17' and transact.period='4'","1302    ","AMAZON                ","170956      ","N","         ","1120720401009999-329-2200","10 PREMIUM KYNSA CHALK","       0.00","         0.00","170956  ","F","        ","APSG1004"
"transact.yr='17' and transact.period='4'","1302    ","AMAZON                ","170956      ","N","         ","1120720401009999-329-2200","(4728) CREATIVE TEACHI","       0.00","         0.00","170956  ","F","        ","APSG1004"
"transact.yr='17' and transact.period='4'","1302    ","AMAZON                ","170956      ","N","         ","1120720401009999-329-2200","(6960) CREATIVE TEACHI","       0.00","         0.00","170956  ","F","        ","APSG1004"
"transact.yr='17' and transact.period='4'","1302    ","AMAZON                ","170956      ","N","         ","1120720401009999-329-2200","(5506) TEACHER CREATED","       0.00","         0.00","170956  ","F","        ","APSG1004"
"transact.yr='17' and transact.period='4'","1302    ","AMAZON                ","171275      ","N","         ","1131220401009999-321-0600","CHARLOTTE'S WEBB HARCO","       0.00","         0.00","171275  ","F","        ","APSG1004"
"transact.yr='17' and transact.period='4'","1302    ","AMAZON                ","171467      ","N","         ","1131220401009999-321-0600","STRENGTHS BASED LEADER","       0.00","         0.00","171467  ","F","        ","APSG1004"
"transact.yr='17' and transact.period='4'","1302    ","AMAZON                ","171467      ","N","         ","1131220401009999-321-0600","CHARLOTTES WEB BY E. B","       0.00","         0.00","171467  ","F","        ","APSG1004"
"transact.yr='17' and transact.period='4'","3661    ","AMERICAN SPEECH-LANGUA","0           ","N"," 69957   ","1108020123001035-499-0200","                      ","       0.00","       211.50","2811068 "," ","10/27/16","APSG1026"
"transact.yr='17' and transact.period='4'","3930    ","AMERICAN TIME & SIGNAL","170306      ","N"," 69743   ","1108021031006030-209-4700","BLANKET PURCHASE ORDER","       0.00","       308.49","770629  ","P","10/20/16","APSG1014"
"transact.yr='17' and transact.period='4'","3935    ","AMERICAN VAN EQUIPMENT","172419      ","N"," 69528   ","1108021199991280-329-7400","CAC-6                 ","       0.00","       207.10","680770  ","F","10/13/16","APSG1004"
"transact.yr='17' and transact.period='4'","4236    ","ANGEL TRAX SYSTEMS FAI","172488      ","N"," 69529   ","1208020999995836-554-0300","8 HYBRID QUEST VIDEO R","       0.00","     12065.76","600405  ","F","10/13/16","APSF1005"
"transact.yr='17' and transact.period='4'","4236    ","ANGEL TRAX SYSTEMS FAI","172490      ","N"," 69529   ","1208020999995836-554-0300","SHIPPING CHARGES      ","       0.00","       280.00","600405. ","F","10/13/16","APSF1005"
"transact.yr='17' and transact.period='4'","74913   ","JUDY ANGELHEART       ","0           ","N"," V505071 ","1108020501009999-408-0100","                      ","       0.00","         8.64","0920-092"," ","10/20/16","APPG1012"
"transact.yr='17' and transact.period='4'","15906   ","ANIXTER INC           ","170055      ","N","         ","1108021199991280-329-7400","BLANKET PURCHASE ORDER","","","        ","F","        ","MT101916"
"transact.yr='17' and transact.period='4'","15906   ","ANIXTER INC           ","170055      ","N"," 69409   ","1108021199991280-329-7400","BLANKET PURCHASE ORDER","       0.00","       320.00","28K-1404","P","10/06/16","APSG1006"
