"SelectionCritera","vendorId","vendorName","purchaseOrder","1099","checkNumber","accountingUnitId","description","salesTax","amount","invoice","pf","date","control"
"transact.yr='18' and transact.period='2'","30724   ","A.H. HATCHER INC.     ","180264      ","N","         ","1108021031006020-329-8200","OPEN PO FOR HAULING/REN","","","        ","F","        ","MT090617"
"transact.yr='18' and transact.period='2'","30724   ","A.H. HATCHER INC.     ","180264      ","N"," 77088   ","1108021031006020-329-8200","OPEN PO FOR HAULING/RE","       0.00","       495.00","50450   ","P","08/03/17","APAM0731"
"transact.yr='18' and transact.period='2'","30724   ","A.H. HATCHER INC.     ","180264      ","N"," 77088   ","1108021031006020-329-8200","OPEN PO FOR HAULING/RE","       0.00","       125.00","50461   ","P","08/03/17","APAM0731"
"transact.yr='18' and transact.period='2'","30724   ","A.H. HATCHER INC.     ","180264      ","N"," 77088   ","1108021031006020-329-8200","OPEN PO FOR HAULING/RE","       0.00","       125.00","50462   ","P","08/03/17","APAM0731"
"transact.yr='18' and transact.period='2'","30724   ","A.H. HATCHER INC.     ","180265      ","N"," 77088   ","1108021031006000-408-3700","TRAILER RENTAL #4 FOR ","       0.00","       125.00","50508   ","P","08/03/17","APAM0731"
"transact.yr='18' and transact.period='2'","30724   ","A.H. HATCHER INC.     ","180266      ","N"," 77358   ","1108021199991280-329-7600","BLANKET PURCHASE ORDER","       0.00","       185.00","50567   ","P","08/17/17","APAM0809"
"transact.yr='18' and transact.period='2'","30724   ","A.H. HATCHER INC.     ","180265      ","N"," 77500   ","1108021031006000-408-3700","TRAILER RENTAL #2 FOR ","       0.00","       125.00","50616   ","P","08/24/17","APAM8152"
"transact.yr='18' and transact.period='2'","30724   ","A.H. HATCHER INC.     ","180265      ","N"," 77721   ","1108021031006000-408-3700","TRAILER RENTAL #3 FOR ","       0.00","       125.00","50648   ","P","08/31/17","APAM0822"
"transact.yr='18' and transact.period='2'","30724   ","A.H. HATCHER INC.     ","180265      ","N"," 77721   ","1108021031006000-408-3700","TRAILER RENTAL #1 FOR ","       0.00","       125.00","50649   ","P","08/31/17","APAM0822"
"transact.yr='18' and transact.period='2'","180     ","ABC-CLIO              ","180187      ","N"," 77173   ","1121720408009999-322-0700","AMERICAN GOVERNMENT   ","       0.00","       407.25","C42374  ","F","08/09/17","APAM0802"
"transact.yr='18' and transact.period='2'","180     ","ABC-CLIO              ","180187      ","N"," 77173   ","1121720408009999-322-0700","AMERICAN HISTORY      ","       0.00","       407.25","C42374  ","F","08/09/17","APAM0802"
"transact.yr='18' and transact.period='2'","180     ","ABC-CLIO              ","180187      ","N"," 77173   ","1121720408009999-322-0700","ANCIENT WORLD HISTORY ","       0.00","       407.25","C42374  ","F","08/09/17","APAM0802"
"transact.yr='18' and transact.period='2'","180     ","ABC-CLIO              ","180187      ","N"," 77173   ","1121720408009999-322-0700","WORLD HISTORY         ","       0.00","       407.25","C42374  ","F","08/09/17","APAM0802"
"transact.yr='18' and transact.period='2'","185     ","ABS COMPLETE PRINTING ","180188      ","N"," 77016   ","1121720215012550-329-1100","310 HHS REGULAR ENVELO","       0.00","       344.00","123927  ","F","08/03/17","APAM0731"
"transact.yr='18' and transact.period='2'","185     ","ABS COMPLETE PRINTING ","180188      ","N"," 77016   ","1121720215012550-329-1100","3 PART CUT SLIPS FOR H","       0.00","       249.00","123927  ","F","08/03/17","APAM0731"
"transact.yr='18' and transact.period='2'","185     ","ABS COMPLETE PRINTING ","180188      ","N"," 77016   ","1121720215012550-329-1100","HHS DISCIPLINE REFERRA","       0.00","       319.00","123927  ","F","08/03/17","APAM0731"
"transact.yr='18' and transact.period='2'","222     ","ACADEMIC INDUSTRIES IN","180964      ","N"," 77018   ","1131420401009999-329-2200","PRESS ON GRAPH LABELS ","       0.00","       330.00","50702   ","F","08/03/17","APAM0801"
"transact.yr='18' and transact.period='2'","330     ","ACORN NATURALISTS     ","180030      ","N","         ","1106520401009999-329-2200","ITEM # T-6416 FIELD INS","","","        ","F","        ","MT080217"
"transact.yr='18' and transact.period='2'","330     ","ACORN NATURALISTS     ","180273      ","N"," 77019   ","1106520401009999-329-2200","ITEM # R-8146 GREAT WH","       0.00","        38.12","372974A ","P","08/03/17","APAM0725"
"transact.yr='18' and transact.period='2'","330     ","ACORN NATURALISTS     ","180273      ","N"," 77019   ","1106520401009999-329-2200","ITEM # R-8145 MEGALODO","       0.00","        67.26","372974A ","P","08/03/17","APAM0725"
"transact.yr='18' and transact.period='2'","91804   ","ACTE                  ","0           ","N"," 77302   ","1108020215012550-499-2100","MEMBER 464515         ","       0.00","        80.00","080817  "," ","08/17/17","APAM0814"
"transact.yr='18' and transact.period='2'","514     ","DIANA C ADAMS         ","0           ","N"," 77174   ","1208021499994010-408-0100","                      ","       0.00","        48.90","0705-072"," ","08/09/17","APPG0802"
"transact.yr='18' and transact.period='2'","514     ","DIANA C ADAMS         ","0           ","N"," 77174   ","1208021499994010-499-2300","                      ","       0.00","       183.95","0717-071"," ","08/09/17","APPG0802"
"transact.yr='18' and transact.period='2'","514     ","DIANA C ADAMS         ","0           ","N"," 77174   ","1208021499994010-499-2300","                      ","       0.00","       106.27","0718-072"," ","08/09/17","APPG0802"
"transact.yr='18' and transact.period='2'","514     ","DIANA C ADAMS         ","0           ","N"," 77671   ","1208021499994010-499-2300","                      ","       0.00","       174.62","0806-081"," ","08/31/17","APPG0825"
"transact.yr='18' and transact.period='2'","516     ","KELLEY L ADAMS        ","0           ","N"," V506708 ","1131720215012550-408-0100","                      ","       0.00","       123.05","0718-072"," ","08/17/17","APPG0810"
"transact.yr='18' and transact.period='2'","101181  ","ADL PROMOTIONS        ","181184      ","N","         ","1121720401009999-329-8000","DELTA 11730 WHITE TEES","       0.00","         0.00","OR440000","F","        ","APPG0809"
"transact.yr='18' and transact.period='2'","101181  ","ADL PROMOTIONS        ","181184      ","N"," 77303   ","1121720401009999-329-8000","PER QUOTE 62017H  BADG","       0.00","      1774.80","OR440000","F","08/17/17","APPG0809"
"transact.yr='18' and transact.period='2'","100850  ","ADTEK ENGINEERS INC   ","180123      ","N"," 77441   ","1108021536001290-209-9900","HUNTINGTOWN HIGH SCHOO","       0.00","      1900.00","50238   ","P","08/24/17","APAM0816"
"transact.yr='18' and transact.period='2'","903     ","AERUS ELECTROLUX      ","181325      ","N"," 77672   ","1108021031006000-554-0300","COMMERCIAL UPRIGHTS   ","       0.00","      8999.80","1579    ","F","08/31/17","APAM0828"
"transact.yr='18' and transact.period='2'","903     ","AERUS ELECTROLUX      ","180470      ","N"," 77672   ","1108021031006000-329-6200","BLANKET PURCHASE ORDER","       0.00","       530.68","940786  ","P","08/31/17","APAM0822"
"transact.yr='18' and transact.period='2'","92576   ","AETNA BEHAVIORAL HEALT","181226      ","N"," 77175   ","1108021299999999-414-0442","EMPLOYEE ASSISTANCE PR","       0.00","      8632.76","072717  ","P","08/09/17","APAM0807"
"transact.yr='18' and transact.period='2'","100595  ","AFFORDABLE REFUSE AND ","180120      ","N","         ","1108021031006000-209-4200","BLANKET PURCHASE ORDER","","","        ","F","        ","KM0907"
"transact.yr='18' and transact.period='2'","100595  ","AFFORDABLE REFUSE AND ","180120      ","N","         ","1108021031006000-209-4200","BLANKET PURCHASE ORDER","","","        ","F","        ","KM0907"
"transact.yr='18' and transact.period='2'","100595  ","AFFORDABLE REFUSE AND ","180120      ","N","         ","1108021031006000-209-4200","BLANKET PURCHASE ORDER","","","        ","F","        ","KM0907"
"transact.yr='18' and transact.period='2'","100595  ","AFFORDABLE REFUSE AND ","180697      ","N"," 77442   ","1108021031006000-209-4200","BLANKET PURCHASE ORDER","       0.00","       296.93","586098  ","P","08/24/17","APAM0816"
"transact.yr='18' and transact.period='2'","100595  ","AFFORDABLE REFUSE AND ","180699      ","N"," 77673   ","1108021031006000-209-4200","BLANKET PURCHASE ORDER","       0.00","     10415.25","10717   ","P","08/31/17","APAM0828"
"transact.yr='18' and transact.period='2'","91879   ","AGILE MIND EDUCATIONAL","181567      ","N"," 77443   ","1108020401009999-321-0600","11 DEF AGILE MIND - SE","       0.00","     32268.00","6848    ","F","08/24/17","APAM0817"
"transact.yr='18' and transact.period='2'","27520   ","AHOLD FINANCIAL SERVIC","180912      ","N"," 77444   ","1208021499993860-329-2200","OPEN PO               ","       0.00","       127.61","544863  ","P","08/24/17","APAM8152"
"transact.yr='18' and transact.period='2'","27521   ","AHOLD FINANCIAL SERVIC","180883      ","N"," 77021   ","1208020401008600-325-9000","BLANKET PURCHASE ORDER","       0.00","        48.20","590907  ","P","08/03/17","APAM0801"
"transact.yr='18' and transact.period='2'","27521   ","AHOLD FINANCIAL SERVIC","180883      ","N"," 77021   ","1208020401008600-325-9000","BLANKET PURCHASE ORDER","       0.00","        44.44","590908  ","P","08/03/17","APAM0801"
"transact.yr='18' and transact.period='2'","27521   ","AHOLD FINANCIAL SERVIC","180883      ","N"," 77021   ","1208020401008600-325-9000","BLANKET PURCHASE ORDER","       0.00","        73.02","590909  ","P","08/03/17","APAM0801"
"transact.yr='18' and transact.period='2'","27521   ","AHOLD FINANCIAL SERVIC","180883      ","N"," 77021   ","1208020401008600-325-9000","BLANKET PURCHASE ORDER","       0.00","        29.66","590910  ","P","08/03/17","APAM0801"
"transact.yr='18' and transact.period='2'","27521   ","AHOLD FINANCIAL SERVIC","180883      ","N"," 77021   ","1208020401008600-325-9000","BLANKET PURCHASE ORDER","       0.00","       128.00","590911  ","P","08/03/17","APAM0801"
"transact.yr='18' and transact.period='2'","27521   ","AHOLD FINANCIAL SERVIC","180883      ","N"," 77021   ","1208020401008600-325-9000","BLANKET PURCHASE ORDER","       0.00","         6.07","590912  ","P","08/03/17","APAM0801"
"transact.yr='18' and transact.period='2'","27521   ","AHOLD FINANCIAL SERVIC","180883      ","N"," 77021   ","1208020401008600-325-9000","BLANKET PURCHASE ORDER","       0.00","       103.69","590913  ","P","08/03/17","APAM0801"
"transact.yr='18' and transact.period='2'","27521   ","AHOLD FINANCIAL SERVIC","181044      ","N"," 77304   ","1208020401008600-325-9000","BLANKET PURCHASE ORDER","       0.00","       127.51","528207  ","P","08/17/17","APAM0814"
"transact.yr='18' and transact.period='2'","27521   ","AHOLD FINANCIAL SERVIC","181044      ","N"," 77304   ","1208020401008600-325-9000","BLANKET PURCHASE ORDER","       0.00","       163.64","590914  ","P","08/17/17","APAM0814"
"transact.yr='18' and transact.period='2'","27521   ","AHOLD FINANCIAL SERVIC","181044      ","N"," 77304   ","1208020401008600-325-9000","BLANKET PURCHASE ORDER","       0.00","        88.74","590915  ","P","08/17/17","APAM8142"
"transact.yr='18' and transact.period='2'","27521   ","AHOLD FINANCIAL SERVIC","181044      ","N"," 77304   ","1208020401008600-325-9000","BLANKET PURCHASE ORDER","       0.00","       103.23","590916  ","P","08/17/17","APAM0814"
"transact.yr='18' and transact.period='2'","27521   ","AHOLD FINANCIAL SERVIC","181044      ","N"," 77304   ","1208020401008600-325-9000","BLANKET PURCHASE ORDER","       0.00","        16.25","590918  ","P","08/17/17","APAM0814"
"transact.yr='18' and transact.period='2'","27521   ","AHOLD FINANCIAL SERVIC","181519      ","N"," 77445   ","1208020401008600-325-9000","BLANKET PURCHASE ORDER","       0.00","        29.66","590917  ","F","08/24/17","APAM0817"
"transact.yr='18' and transact.period='2'","27523   ","AHOLD FINANCIAL SERVIC","181653      ","N"," 77674   ","1208021499993860-329-2200","OPEN PO               ","       0.00","       141.27","598303  ","P","08/31/17","APAM0822"
"transact.yr='18' and transact.period='2'","27523   ","AHOLD FINANCIAL SERVIC","181653      ","N"," 77674   ","1208021499993860-329-2200","OPEN PO               ","       0.00","        43.20","598305  ","F","08/31/17","APAM0822"
"transact.yr='18' and transact.period='2'","91902   ","AIR FILTER MAINTENANCE","180497      ","N"," 77446   ","1108021031006000-329-6100","BLANKET PURCHASE ORDER","       0.00","      2498.97","115980  ","P","08/24/17","APAM0816"
"transact.yr='18' and transact.period='2'","1025    ","AIRECO SUPPLY         ","180605      ","N"," V506663 ","1108021199991280-329-7100","BLANKET PURCHASE ORDER","       0.00","       541.09","6495659-","P","08/03/17","APAM0727"
"transact.yr='18' and transact.period='2'","1025    ","AIRECO SUPPLY         ","180797      ","N"," V506684 ","5511621399991045-329-3000","BLANKET PURCHASE ORDER","       0.00","         5.53","6505193-","P","08/09/17","APBL0802"
"transact.yr='18' and transact.period='2'","1025    ","AIRECO SUPPLY         ","180797      ","N"," V506684 ","5521621399991045-329-3000","BLANKET PURCHASE ORDER","       0.00","         6.32","6505193-","P","08/09/17","APBL0802"
"transact.yr='18' and transact.period='2'","1025    ","AIRECO SUPPLY         ","180797      ","N"," V506684 ","5511121399991045-329-3000","BLANKET PURCHASE ORDER","       0.00","         7.89","6505193-","P","08/09/17","APBL0802"
"transact.yr='18' and transact.period='2'","1025    ","AIRECO SUPPLY         ","180797      ","N"," V506684 ","5521321399991045-329-3000","BLANKET PURCHASE ORDER","       0.00","        15.79","6505193-","P","08/09/17","APBL0802"
"transact.yr='18' and transact.period='2'","1025    ","AIRECO SUPPLY         ","180605      ","N"," V506709 ","1108021199991280-329-7100","BLANKET PURCHASE ORDER","       0.00","        11.95","6505212-","P","08/17/17","APAM0809"
"transact.yr='18' and transact.period='2'","1025    ","AIRECO SUPPLY         ","180605      ","N"," V506733 ","1108021199991280-329-7100","BLANKET PURCHASE ORDER","       0.00","       284.30","6525330-","P","08/24/17","APAM0816"
"transact.yr='18' and transact.period='2'","1025    ","AIRECO SUPPLY         ","180605      ","N"," V506733 ","1108021199991280-329-7100","BLANKET PURCHASE ORDER","       0.00","        45.53","6528480-","P","08/24/17","APAM0816"
"transact.yr='18' and transact.period='2'","1025    ","AIRECO SUPPLY         ","180605      ","N"," V506733 ","1108021199991280-329-7100","BLANKET PURCHASE ORDER","       0.00","       184.38","6528903-","P","08/24/17","APAM0816"
"transact.yr='18' and transact.period='2'","1025    ","AIRECO SUPPLY         ","180797      ","N"," V506733 ","5531821399991045-329-3000","BLANKET PURCHASE ORDER","       0.00","       105.99","6540123-","P","08/24/17","APBL0817"
"transact.yr='18' and transact.period='2'","1025    ","AIRECO SUPPLY         ","180605      ","N"," V506768 ","1108021199991280-329-7100","BLANKET PURCHASE ORDER","       0.00","       344.48","6538466-","P","08/31/17","APAM0824"
"transact.yr='18' and transact.period='2'","1025    ","AIRECO SUPPLY         ","180797      ","N"," V506768 ","5511621399991045-329-3000","BLANKET PURCHASE ORDER","       0.00","         7.70","6543388-","P","08/31/17","APBL0825"
"transact.yr='18' and transact.period='2'","1025    ","AIRECO SUPPLY         ","180797      ","N"," V506768 ","5521621399991045-329-3000","BLANKET PURCHASE ORDER","       0.00","         8.80","6543388-","P","08/31/17","APBL0825"
"transact.yr='18' and transact.period='2'","1025    ","AIRECO SUPPLY         ","180797      ","N"," V506768 ","5511121399991045-329-3000","BLANKET PURCHASE ORDER","       0.00","        11.00","6543388-","P","08/31/17","APBL0825"
"transact.yr='18' and transact.period='2'","1025    ","AIRECO SUPPLY         ","180797      ","N"," V506768 ","5521721399991045-329-3000","BLANKET PURCHASE ORDER","       0.00","        12.10","6543388-","P","08/31/17","APBL0825"
"transact.yr='18' and transact.period='2'","1025    ","AIRECO SUPPLY         ","180797      ","N"," V506768 ","5531821399991045-329-3000","BLANKET PURCHASE ORDER","       0.00","        13.20","6543388-","P","08/31/17","APBL0825"
"transact.yr='18' and transact.period='2'","1025    ","AIRECO SUPPLY         ","180797      ","N"," V506768 ","5511321399991045-329-3000","BLANKET PURCHASE ORDER","       0.00","        15.40","6543388-","P","08/31/17","APBL0825"
"transact.yr='18' and transact.period='2'","1025    ","AIRECO SUPPLY         ","180797      ","N"," V506768 ","5531421399991045-329-3000","BLANKET PURCHASE ORDER","       0.00","        19.80","6543388-","P","08/31/17","APBL0825"
"transact.yr='18' and transact.period='2'","1025    ","AIRECO SUPPLY         ","180797      ","N"," V506768 ","5521321399991045-329-3000","BLANKET PURCHASE ORDER","       0.00","        22.00","6543388-","P","08/31/17","APBL0825"
"transact.yr='18' and transact.period='2'","1025    ","AIRECO SUPPLY         ","180797      ","N"," V506768 ","5521621399991045-329-3000","BLANKET PURCHASE ORDER","       0.00","       209.55","6553126-","P","08/31/17","APBL0825"
"transact.yr='18' and transact.period='2'","1025    ","AIRECO SUPPLY         ","180797      ","N"," V506768 ","5511121399991045-329-3000","BLANKET PURCHASE ORDER","       0.00","       233.16","6553126-","P","08/31/17","APBL0825"
"transact.yr='18' and transact.period='2'","1025    ","AIRECO SUPPLY         ","180797      ","N"," V506768 ","5511621399991045-329-3000","BLANKET PURCHASE ORDER","       0.00","       399.00","6553191-","P","08/31/17","APBL0825"
"transact.yr='18' and transact.period='2'","1025    ","AIRECO SUPPLY         ","180797      ","N"," V506768 ","5531821399991045-329-3000","BLANKET PURCHASE ORDER","       0.00","        78.60","6553191-","P","08/31/17","APBL0825"
"transact.yr='18' and transact.period='2'","60850   ","ALVAH M. SQUIBB CO.   ","180065      ","N","         ","1121720401009999-329-0900","30-2  PRODUCT CODE 2 -","       0.00","         0.00","180065  ","F","        ","APAM0803"
"transact.yr='18' and transact.period='2'","60850   ","ALVAH M. SQUIBB CO.   ","180065      ","N"," 77022   ","1121720401009999-329-0900","30-2  PRODUCT CODE 2 -","       0.00","         6.39","611345  ","P","08/03/17","APAM0725"
"transact.yr='18' and transact.period='2'","60850   ","ALVAH M. SQUIBB CO.   ","180065      ","N"," 77022   ","1121720401009999-329-0900","ESTIMATED SHIPPING/HAN","       0.00","         7.50","611345  ","P","08/03/17","APAM0725"
"transact.yr='18' and transact.period='2'","1302    ","AMAZON                ","181298      ","N","         ","1108020604001305-329-3400","ESTIMATED SHIPPING/HAND","","","        ","F","        ","KM0817"
"transact.yr='18' and transact.period='2'","1302    ","AMAZON                ","181298      ","N","         ","1108020604001305-329-3400","AMOSTING BUTTON ART COL","","","        ","F","        ","KM0817"
"transact.yr='18' and transact.period='2'","1302    ","AMAZON                ","180147      ","N","         ","1108020123001040-329-0100","HONEYWELL HT-900 TURBOF","","","        ","F","        ","MT080217"
"transact.yr='18' and transact.period='2'","1302    ","AMAZON                ","180147      ","N","         ","1108020123001040-329-0100","4 INCH FLUORESCENT BLUE","","","        ","F","        ","MT080217"
"transact.yr='18' and transact.period='2'","1302    ","AMAZON                ","180147      ","N","         ","1108020123001040-329-0100","4 INCH FLUORESCENT PINK","","","        ","F","        ","MT080217"
"transact.yr='18' and transact.period='2'","1302    ","AMAZON                ","180147      ","N","         ","1108020123001040-329-0100","ESTIMATED SHIPPING/HAND","","","        ","F","        ","MT080217"
"transact.yr='18' and transact.period='2'","1302    ","AMAZON                ","180151      ","N","         ","1131820401009999-329-1900","ITEM NUMBER 52325, FELL","","","        ","F","        ","MT080217"
"transact.yr='18' and transact.period='2'","1302    ","AMAZON                ","180151      ","N","         ","1131820401009999-329-1900","ITEM B00380E7RQ, SIMPLY","","","        ","F","        ","MT080217"
"transact.yr='18' and transact.period='2'","1302    ","AMAZON                ","180151      ","N","         ","1131820401009999-329-1900","ITEM NUMBER BCAC10806,","","","        ","F","        ","MT080217"
"transact.yr='18' and transact.period='2'","1302    ","AMAZON                ","180151      ","N","         ","1131820401009999-329-1900","ITEM NUMBER 58021, FELL","","","        ","F","        ","MT080217"
"transact.yr='18' and transact.period='2'","1302    ","AMAZON                ","180151      ","N","         ","1131820401009999-329-1900","ITEM NUMBER 21869, ASTR","","","        ","F","        ","MT080217"
"transact.yr='18' and transact.period='2'","1302    ","AMAZON                ","180151      ","N","         ","1131820401009999-329-1900","ITEM NUMBER 22851, NEEN","","","        ","F","        ","MT080217"
"transact.yr='18' and transact.period='2'","1302    ","AMAZON                ","180145      ","N","         ","1120120401009999-321-0600","ACROSS THE LINES PAPERB","","","        ","F","        ","MT081517"
"transact.yr='18' and transact.period='2'","1302    ","AMAZON                ","180145      ","N","         ","1120120401009999-321-0600","WHIRLIGIG BY PAUL FLEIS","","","        ","F","        ","MT081517"
"transact.yr='18' and transact.period='2'","1302    ","AMAZON                ","180145      ","N","         ","1120120408009999-322-0700","PARTS EXPRESS 12 OUTLET","","","        ","F","        ","MT081517"
"transact.yr='18' and transact.period='2'","1302    ","AMAZON                ","181021      ","N","         ","1130220401009999-329-1100","HP 507A (CE402A) YELLOW","","","        ","F","        ","MT081017"
"transact.yr='18' and transact.period='2'","1302    ","AMAZON                ","181021      ","N","         ","1130220401009999-329-1100","HP 507X (CE400X) BLACK","","","        ","F","        ","MT081017"
"transact.yr='18' and transact.period='2'","1302    ","AMAZON                ","181021      ","N","         ","1130220401009999-329-1100","HP 305A (CF370AM) CYAN/","","","        ","F","        ","MT081017"
"transact.yr='18' and transact.period='2'","1302    ","AMAZON                ","180923      ","N","         ","1131620401009999-329-2200","ZOOB BUILDERZ SPARKLE 6","","","        ","F","        ","MT080217"
"transact.yr='18' and transact.period='2'","1302    ","AMAZON                ","180923      ","N","         ","1131620401009999-329-2200","ESTIMATED SHIPPING/HAND","","","        ","F","        ","MT080217"
"transact.yr='18' and transact.period='2'","1302    ","AMAZON                ","180938      ","N","         ","1131620401009999-329-2200","STAPLES ONE TOUCH PLUS","","","        ","F","        ","MT080217"
"transact.yr='18' and transact.period='2'","1302    ","AMAZON                ","180938      ","N","         ","1131620401009999-329-2200","TEACHER CREATED RESOURC","","","        ","F","        ","MT080217"
"transact.yr='18' and transact.period='2'","1302    ","AMAZON                ","180938      ","N","         ","1131620401009999-329-2200","TEACHER CREATED RESOURC","","","        ","F","        ","MT080217"
"transact.yr='18' and transact.period='2'","1302    ","AMAZON                ","180938      ","N","         ","1131620401009999-329-2200","CARSON DELOSA SUPER POW","","","        ","F","        ","MT080217"
"transact.yr='18' and transact.period='2'","1302    ","AMAZON                ","180938      ","N","         ","1131620401009999-329-2200","TEACHER CREATED RESOURC","","","        ","F","        ","MT080217"
"transact.yr='18' and transact.period='2'","1302    ","AMAZON                ","180938      ","N","         ","1131620401009999-329-2200","BIC WITE OUT BICWOFQDP1","","","        ","F","        ","MT080217"
"transact.yr='18' and transact.period='2'","1302    ","AMAZON                ","180938      ","N","         ","1131620401009999-329-2200","SCOTCH HEAVY-DUTY SHIPP","","","        ","F","        ","MT080217"
"transact.yr='18' and transact.period='2'","1302    ","AMAZON                ","180987      ","N","         ","1108020501009999-554-0400","CRUCIAL SGB KIT (4GBX2)","","","        ","F","        ","MT080217"
"transact.yr='18' and transact.period='2'","1302    ","AMAZON                ","180987      ","N","         ","1108020501009999-554-0400","WD BLUE 250GB INTERNAL","","","        ","F","        ","MT080217"
"transact.yr='18' and transact.period='2'","1302    ","AMAZON                ","180151      ","N","         ","1131820401009999-329-1900","ITEM NUMBER FOAMCUSHION","","","        ","F","        ","MT080217"
"transact.yr='18' and transact.period='2'","1302    ","AMAZON                ","180151      ","N","         ","1131820401009999-329-1900","ITEM NUMBER 2020046, GB","","","        ","F","        ","MT080217"
"transact.yr='18' and transact.period='2'","1302    ","AMAZON                ","180151      ","N","         ","1131820401009999-329-1900","ITEM E501, ELMER'S ALL","","","        ","F","        ","MT080217"
"transact.yr='18' and transact.period='2'","1302    ","AMAZON                ","180151      ","N","         ","1131820401009999-329-1900","ITEM NUMBER 36116, ALEE","","","        ","F","        ","MT080217"
"transact.yr='18' and transact.period='2'","1302    ","AMAZON                ","180151      ","N","         ","1131820401009999-329-1900","ITEM NUMBER 1PSS66WHTE,","","","        ","F","        ","MT080217"
"transact.yr='18' and transact.period='2'","1302    ","AMAZON                ","180151      ","N","         ","1131820401009999-329-1900","ITEM NUMBER 50140, M-D","","","        ","F","        ","MT080217"
"transact.yr='18' and transact.period='2'","1302    ","AMAZON                ","180151      ","N","         ","1131820401009999-329-1900","ITEM B001QTQU6K, EVER R","","","        ","F","        ","MT080217"
"transact.yr='18' and transact.period='2'","1302    ","AMAZON                ","181022      ","N","         ","1108020604001305-329-6500","CAYDO 1200 PIECES 1CM ","       0.00","         0.00","0LDM0HG6","F","        ","APAM8152"
"transact.yr='18' and transact.period='2'","1302    ","AMAZON                ","181022      ","N","         ","1108020604001305-329-6500","PANDAHALL ELITE WIGGLE","       0.00","         0.00","0LDM0HG6","F","        ","APAM8152"
"transact.yr='18' and transact.period='2'","1302    ","AMAZON                ","181022      ","N","         ","1108020604001305-329-6500","COLORATIONS SIMPLY WAS","       0.00","         0.00","0LDM0HG6","F","        ","APAM8152"
"transact.yr='18' and transact.period='2'","1302    ","AMAZON                ","181022      ","N","         ","1108020604001305-329-6500","COLORATIONS SIMPLY WAS","       0.00","         0.00","0LDM0HG6","F","        ","APAM8152"
"transact.yr='18' and transact.period='2'","1302    ","AMAZON                ","181022      ","N","         ","1108020604001305-329-6500","PERFECT STIX PAPER PLA","       0.00","         0.00","0LDM0HG6","F","        ","APAM8152"
"transact.yr='18' and transact.period='2'","1302    ","AMAZON                ","181022      ","N","         ","1108020604001305-329-6500","ESTIMATED SHIPPING/HAN","       0.00","         0.00","0LDM0HG6","F","        ","APAM8152"
"transact.yr='18' and transact.period='2'","1302    ","AMAZON                ","181299      ","N","         ","1131220401009999-329-2200","SANDUSKY LEE RTA 7000-","       0.00","         0.00","11Y7FT4P","F","        ","APAM0810"
"transact.yr='18' and transact.period='2'","1302    ","AMAZON                ","181334      ","N","         ","1111020401009999-329-2200","HOUSE LABELS DYMO COMP","       0.00","         0.00","11Y7FT4P","F","        ","APAM0817"
"transact.yr='18' and transact.period='2'","1302    ","AMAZON                ","181334      ","N","         ","1111020401009999-329-2200","ESTIMATED SHIPPING/HAN","       0.00","         0.00","11Y7FT4P","F","        ","APAM0817"
"transact.yr='18' and transact.period='2'","1302    ","AMAZON                ","181263      ","N","         ","1208020401007030-329-2200","EXPO LOW ORDOR DRY ERA","       0.00","         0.00","11Y7FT4P","F","        ","APAM0810"
"transact.yr='18' and transact.period='2'","1302    ","AMAZON                ","181263      ","N","         ","1208020401007030-329-2200","ELMERS LIQUID SCHOOL G","       0.00","         0.00","11Y7FT4P","F","        ","APAM0810"
"transact.yr='18' and transact.period='2'","1302    ","AMAZON                ","181263      ","N","         ","1208020401007030-329-2200","ELMERS DISAPPEARING PU","       0.00","         0.00","11Y7FT4P","F","        ","APAM0810"
"transact.yr='18' and transact.period='2'","1302    ","AMAZON                ","181263      ","N","         ","1208020401007030-329-2200","LOCTITE 1087306 12 FUN","       0.00","         0.00","11Y7FT4P","F","        ","APAM0810"
"transact.yr='18' and transact.period='2'","1302    ","AMAZON                ","181263      ","N","         ","1208020401007030-329-2200","BINNEY AND SMITH CRAYO","       0.00","         0.00","11Y7FT4P","F","        ","APAM0810"
"transact.yr='18' and transact.period='2'","1302    ","AMAZON                ","181263      ","N","         ","1208020401007030-329-2200","CRAYOLA CLASSPACK ULTR","       0.00","         0.00","11Y7FT4P","F","        ","APAM0810"
"transact.yr='18' and transact.period='2'","1302    ","AMAZON                ","181156      ","N","         ","1110120401009999-329-2200","WAUSAU CARDSTOCK, 96 B","       0.00","         0.00","14YCRM36","F","        ","APAM0802"
"transact.yr='18' and transact.period='2'","1302    ","AMAZON                ","181508      ","N","         ","1121720401009999-329-2200","CREATIVE TEACHING PRES","       0.00","         0.00","169Q97KL","F","        ","APAM0822"
"transact.yr='18' and transact.period='2'","1302    ","AMAZON                ","180148      ","N","         ","1111620401009999-329-2000","ETEKCITY DIGITAL BODY ","       0.00","         0.00","180148  ","F","        ","APAM0803"
"transact.yr='18' and transact.period='2'","1302    ","AMAZON                ","180148      ","N","         ","1111620401009999-329-2000","ATHLETIC SPECIALTIES W","       0.00","         0.00","180148  ","F","        ","APAM0803"
"transact.yr='18' and transact.period='2'","1302    ","AMAZON                ","180148      ","N","         ","1111620401009999-329-2000","SPALDING 66291 PRO SLA","       0.00","         0.00","180148  ","F","        ","APAM0803"
